"","congress","speaker","position","party","date"
"650","1996_hannover","Eberhard Baumbusch",0.00808348932979497,"CDU","10/21/1996"
"651","1996_hannover","Eberhard Diepgen",0.93993078923825,"CDU","10/21/1996"
"652","1996_hannover","Erhard Keppier",0.211062835660395,"CDU","10/21/1996"
"653","1996_hannover","Florian Schuck",0.0554045201559135,"CDU","10/21/1996"
"654","1996_hannover","Franz Möller",-1.15985618993837,"CDU","10/21/1996"
"655","1996_hannover","Friedrich Merz",-0.201265489912694,"CDU","10/21/1996"
"656","1996_hannover","Fritz Günzler",-1.40680834099625,"CDU","10/21/1996"
"657","1996_hannover","Georg Milbradt",-0.424757857371781,"CDU","10/21/1996"
"658","1996_hannover","Gisela Meister-Scheufelen",0.216512913059638,"CDU","10/21/1996"
"659","1996_hannover","Godelieve Quisthoudt-Rowohl",-0.774486303376994,"CDU","10/21/1996"
"660","1996_hannover","Gunnar Uldall",0.578407587411711,"CDU","10/21/1996"
"661","1996_hannover","Hans Burggraf",-1.04207428960774,"CDU","10/21/1996"
"662","1996_hannover","Hans-Jürgen Doss",1.15078828187989,"CDU","10/21/1996"
"663","1996_hannover","Hans-Peter Repnik",-1.18325172228188,"CDU","10/21/1996"
"664","1996_hannover","Hartmut Möllring",0.239879209533602,"CDU","10/21/1996"
"665","1996_hannover","Heiner Geißler",0.585726823555503,"CDU","10/21/1996"
"666","1996_hannover","Heinrich-Wilhelm Averwerser",0.552700648389889,"CDU","10/21/1996"
"667","1996_hannover","Helmut Kohl",3.03984758740383,"CDU","10/21/1996"
"668","1996_hannover","Helmut Linssen",-0.707965268021535,"CDU","10/21/1996"
"669","1996_hannover","Herbert Reul",0.488665140221861,"CDU","10/21/1996"
"670","1996_hannover","Hubert Scharf",-1.22284345506733,"CDU","10/21/1996"
"671","1996_hannover","Jochen-Konrad Fromme",-0.949988903059385,"CDU","10/21/1996"
"672","1996_hannover","Johanna Gräfin von Westphalen",-0.267676845254708,"CDU","10/21/1996"
"673","1996_hannover","Johannes Gerster",-2.08718465204763,"CDU","10/21/1996"
"674","1996_hannover","Jürgen Rüttgers",1.21294546325911,"CDU","10/21/1996"
"675","1996_hannover","Jürgen Schreier",0.631039434239617,"CDU","10/21/1996"
"676","1996_hannover","Jürgen Seidel",0.368553937280067,"CDU","10/21/1996"
"677","1996_hannover","Karl-Josef Laumann",0.057480775973466,"CDU","10/21/1996"
"678","1996_hannover","Klaus Escher",0.675458951989578,"CDU","10/21/1996"
"679","1996_hannover","Klaus Töpfer",-0.0831379567122238,"CDU","10/21/1996"
"680","1996_hannover","Kurt Biedenkopf",0.0219622752876599,"CDU","10/21/1996"
"681","1996_hannover","Laurenz Meyer",-0.344789672845108,"CDU","10/21/1996"
"682","1996_hannover","Leo Lennartz",0.208712986227817,"CDU","10/21/1996"
"683","1996_hannover","Manfred Kanther",-0.286596825984145,"CDU","10/21/1996"
"684","1996_hannover","Maria Michalk",-0.305375803551027,"CDU","10/21/1996"
"685","1996_hannover","Marion Fischer",-0.843953152746385,"CDU","10/21/1996"
"686","1996_hannover","Martin Klein",-0.257634495119297,"CDU","10/21/1996"
"687","1996_hannover","Matthias Wissmann",0.66064692516391,"CDU","10/21/1996"
"688","1996_hannover","Michel Friedman",1.17902842739059,"CDU","10/21/1996"
"689","1996_hannover","Norbert Blüm",2.92623422064502,"CDU","10/21/1996"
"690","1996_hannover","Norbert Lammert",-1.13677393386469,"CDU","10/21/1996"
"691","1996_hannover","Ottfried Hennig",-0.652472324058026,"CDU","10/21/1996"
"692","1996_hannover","Otti Geschka",-0.241394317762391,"CDU","10/21/1996"
"693","1996_hannover","Otto Wulff",0.35494496482749,"CDU","10/21/1996"
"694","1996_hannover","Peter Altmaier",-0.485854736565846,"CDU","10/21/1996"
"695","1996_hannover","Peter Hintze",2.2062139049045,"CDU","10/21/1996"
"696","1996_hannover","Peter Jungen",-0.431767008084919,"CDU","10/21/1996"
"697","1996_hannover","Peter Müller",0.924355301136507,"CDU","10/21/1996"
"698","1996_hannover","Rainer Eppelmann",1.1358609330796,"CDU","10/21/1996"
"699","1996_hannover","Renate Hellwig",-0.650481003904744,"CDU","10/21/1996"
"700","1996_hannover","Rita Gerdemann",-1.76147345032355,"CDU","10/21/1996"
"701","1996_hannover","Rita Pawelski",-0.955177014545181,"CDU","10/21/1996"
"702","1996_hannover","Rita Süssmuth",-1.43016026103678,"CDU","10/21/1996"
"703","1996_hannover","Roland Koch",0.139552987484096,"CDU","10/21/1996"
"704","1996_hannover","Rudolf Seiters",-1.03458914845914,"CDU","10/21/1996"
"705","1996_hannover","Rupert Scholz",-0.25949032845614,"CDU","10/21/1996"
"706","1996_hannover","Thomas Hansen",-0.891234720615498,"CDU","10/21/1996"
"707","1996_hannover","Ulf Fink",1.174145924117,"CDU","10/21/1996"
"708","1996_hannover","Ulrich Daldrup",-0.617609933343218,"CDU","10/21/1996"
"709","1996_hannover","Ulrich Nölle",1.30378244217084,"CDU","10/21/1996"
"710","1996_hannover","Uwe Greve",0.540764194018627,"CDU","10/21/1996"
"711","1996_hannover","Volker Rühe",-0.561303918447721,"CDU","10/21/1996"
"712","1996_hannover","Wilhelm Hogrefe",-0.223955377179932,"CDU","10/21/1996"
"713","1996_hannover","Winfried Pinger",-0.79436474452972,"CDU","10/21/1996"
"714","1996_hannover","Wolfgang Nowak",-0.27103708389298,"CDU","10/21/1996"
"715","1996_hannover","Wolfgang Schäuble",2.6436296799698,"CDU","10/21/1996"
"716","1996_hannover","Wolfgang Vogt",0.117232432746442,"CDU","10/21/1996"
"717","1997_leipzig","Alexandru Herlea",0.353693096023341,"CDU","10/13/1997"
"718","1997_leipzig","Alfred Dregger",0.834413190684757,"CDU","10/13/1997"
"719","1997_leipzig","Angela Merkel",0.610221663267135,"CDU","10/13/1997"
"720","1997_leipzig","Angelika Valquartz",-1.61604413741529,"CDU","10/13/1997"
"721","1997_leipzig","Annette Schavan",1.32360596345844,"CDU","10/13/1997"
"722","1997_leipzig","Arne Wulff",-1.37011065438621,"CDU","10/13/1997"
"723","1997_leipzig","Axel Fischer",-1.22308601858799,"CDU","10/13/1997"
"724","1997_leipzig","Axel Tantzen",-0.886541518360281,"CDU","10/13/1997"
"725","1997_leipzig","Barbara Ahrons",0.265834028000328,"CDU","10/13/1997"
"726","1997_leipzig","Britta Schmitz-Hübsch",-1.04963381836262,"CDU","10/13/1997"
"727","1997_leipzig","Carola Wulff",-0.48300600072361,"CDU","10/13/1997"
"728","1997_leipzig","Christa Thoben",0.14362963898317,"CDU","10/13/1997"
"729","1997_leipzig","Christian Wulff",0.03145307700615,"CDU","10/13/1997"
"730","1997_leipzig","Christoph Bergner",-1.04535327713196,"CDU","10/13/1997"
"731","1997_leipzig","Christoph Böhr",-0.326891255559833,"CDU","10/13/1997"
"732","1997_leipzig","Claudia Nolte",0.519685720034464,"CDU","10/13/1997"
"733","1997_leipzig","Claus Jäger",0.182782162502911,"CDU","10/13/1997"
"734","1997_leipzig","Dieter Althaus",0.27924906699693,"CDU","10/13/1997"
"735","1997_leipzig","Dirk Notheis",1.15613688333848,"CDU","10/13/1997"
"736","1997_leipzig","Dore Dinkelmann-Miöhring",-1.45649307320472,"CDU","10/13/1997"
"737","1997_leipzig","Eckhardt Rehberg",0.534166351633552,"CDU","10/13/1997"
"738","1997_leipzig","Editha Limbach",-1.66051409181126,"CDU","10/13/1997"
"739","1997_leipzig","Ehrhart Neubert",0.207204696039527,"CDU","10/13/1997"
"740","1997_leipzig","Erhard Keppler",0.177497869826628,"CDU","10/13/1997"
"741","1997_leipzig","Erwin Teufel",0.550306561539504,"CDU","10/13/1997"
"742","1997_leipzig","Friedhelm Müller",-1.1949691136401,"CDU","10/13/1997"
"743","1997_leipzig","Fritz Niedergesäß",0.0701278657571517,"CDU","10/13/1997"
"744","1997_leipzig","Georg von Weichs",-0.168759354325472,"CDU","10/13/1997"
"745","1997_leipzig","Günter Rinsche",2.17219456602097,"CDU","10/13/1997"
"746","1997_leipzig","Hans Geisler",-1.04959137538367,"CDU","10/13/1997"
"747","1997_leipzig","Hans Maier",2.30225556155431,"CDU","10/13/1997"
"748","1997_leipzig","Hans-Achim Michna",0.572968339506562,"CDU","10/13/1997"
"749","1997_leipzig","Hans-Peter Liese",-0.184045220939106,"CDU","10/13/1997"
"750","1997_leipzig","Hartmut Paul",1.23439171188822,"CDU","10/13/1997"
"751","1997_leipzig","Heiner Geißler",1.30270043811197,"CDU","10/13/1997"
"752","1997_leipzig","Helmut Eichenlaub",-0.450376732652566,"CDU","10/13/1997"
"753","1997_leipzig","Helmut Kohl",2.20656393349111,"CDU","10/13/1997"
"754","1997_leipzig","Helmut Linssen",0.138751628886528,"CDU","10/13/1997"
"755","1997_leipzig","Herbert Reut",-0.429236588542371,"CDU","10/13/1997"
"756","1997_leipzig","Hermann Schnipkoweit",0.517353041654385,"CDU","10/13/1997"
"757","1997_leipzig","Hermann-Josef Arentz",0.405639048582059,"CDU","10/13/1997"
"758","1997_leipzig","Hinrich Lehmann-Grube",0.28368753388498,"CDU","10/13/1997"
"759","1997_leipzig","Horst Faber",-1.56433404418447,"CDU","10/13/1997"
"760","1997_leipzig","Hubert Hüppe",-0.57172352985344,"CDU","10/13/1997"
"761","1997_leipzig","Hubertus Schmoldt",1.02085405794147,"CDU","10/13/1997"
"762","1997_leipzig","Inge Velte",-2.14336800506066,"CDU","10/13/1997"
"763","1997_leipzig","Jan-Erik Schmidt-Behrends",0.143196056020118,"CDU","10/13/1997"
"764","1997_leipzig","Jean-Claude Juncker",2.44453059614801,"CDU","10/13/1997"
"765","1997_leipzig","Jean-Karen Gregory",0.000704640339026058,"CDU","10/13/1997"
"766","1997_leipzig","Jens Bormann",-0.964614618934625,"CDU","10/13/1997"
"767","1997_leipzig","Joachim Gauck",0.772350530250524,"CDU","10/13/1997"
"768","1997_leipzig","Joachim Lesser",-0.872722301726674,"CDU","10/13/1997"
"769","1997_leipzig","Johanna Gräfin von Westphalen",-0.817019886503642,"CDU","10/13/1997"
"770","1997_leipzig","Josef Isensee",-0.105135793431988,"CDU","10/13/1997"
"771","1997_leipzig","Jürgen Schreier",0.208962035149859,"CDU","10/13/1997"
"772","1997_leipzig","Karl-Heinz Daehre",0.619765551255721,"CDU","10/13/1997"
"773","1997_leipzig","Klaus Escher",0.504368766976394,"CDU","10/13/1997"
"774","1997_leipzig","Klaus Töpfer",0.656609671427997,"CDU","10/13/1997"
"775","1997_leipzig","Kuno Winn",-0.107718379787944,"CDU","10/13/1997"
"776","1997_leipzig","Kurt Biedenkopf",1.82498926180361,"CDU","10/13/1997"
"777","1997_leipzig","Kurt-Dieter Grill",-0.446445409450351,"CDU","10/13/1997"
"778","1997_leipzig","Leo Lennartz",-0.975275055366948,"CDU","10/13/1997"
"779","1997_leipzig","Manfred Kanther",0.817517656658117,"CDU","10/13/1997"
"780","1997_leipzig","Manfred Thiele",-0.740155778074336,"CDU","10/13/1997"
"781","1997_leipzig","Martin Hüfner",1.18469376618666,"CDU","10/13/1997"
"782","1997_leipzig","Matthias Rößler",0.0801620503857606,"CDU","10/13/1997"
"783","1997_leipzig","Matthias Wissmann",0.726814368706821,"CDU","10/13/1997"
"784","1997_leipzig","Meike Timm",-0.246386265685416,"CDU","10/13/1997"
"785","1997_leipzig","Michael Hahn",0.0727682262837485,"CDU","10/13/1997"
"786","1997_leipzig","Norbert Blüm",1.45175528564054,"CDU","10/13/1997"
"787","1997_leipzig","Norbert Kartmann",-1.51384668662449,"CDU","10/13/1997"
"788","1997_leipzig","Oliver Nölken",-0.702058032025336,"CDU","10/13/1997"
"789","1997_leipzig","Otto Wulff",-1.6284226255817,"CDU","10/13/1997"
"790","1997_leipzig","Peter Altmaier",0.745990772031979,"CDU","10/13/1997"
"791","1997_leipzig","Peter Hintze",1.56205176859305,"CDU","10/13/1997"
"792","1997_leipzig","Peter Jensen-Nissen",-0.545684351134553,"CDU","10/13/1997"
"793","1997_leipzig","Peter Jungen",0.867151931602919,"CDU","10/13/1997"
"794","1997_leipzig","Peter Kaminski",-0.0359937370707135,"CDU","10/13/1997"
"795","1997_leipzig","Peter Liese",-1.4337559236132,"CDU","10/13/1997"
"796","1997_leipzig","Peter Müller",0.0871509267305413,"CDU","10/13/1997"
"797","1997_leipzig","Peter Radunski",-1.26991059206043,"CDU","10/13/1997"
"798","1997_leipzig","Peter Rauen",0.35893565945579,"CDU","10/13/1997"
"799","1997_leipzig","Peter Wagner",-1.42671758953434,"CDU","10/13/1997"
"800","1997_leipzig","Rainer Eppelmann",1.1646551240954,"CDU","10/13/1997"
"801","1997_leipzig","Ralf Borttscheller",-0.288402182779028,"CDU","10/13/1997"
"802","1997_leipzig","Ralf Wollziefer",-0.641962178789085,"CDU","10/13/1997"
"803","1997_leipzig","Reiner Kunze",-0.813331131205818,"CDU","10/13/1997"
"804","1997_leipzig","Rita Süssmuth",0.847001576292932,"CDU","10/13/1997"
"805","1997_leipzig","Roland Halang",-0.579368561503857,"CDU","10/13/1997"
"806","1997_leipzig","Roland Koch",0.267865924023632,"CDU","10/13/1997"
"807","1997_leipzig","Rolf Kroker",0.701464424856749,"CDU","10/13/1997"
"808","1997_leipzig","Rupert Scholz",-0.70510987924651,"CDU","10/13/1997"
"809","1997_leipzig","Siegfried Kauder",-1.57997046850727,"CDU","10/13/1997"
"810","1997_leipzig","Sigrun Löwisch",1.07455389923477,"CDU","10/13/1997"
"811","1997_leipzig","Steffie Schnoor",-1.21746751893179,"CDU","10/13/1997"
"812","1997_leipzig","Thomas Rachel",-0.0587373720493281,"CDU","10/13/1997"
"813","1997_leipzig","Thomas Schäuble",-0.786916999964029,"CDU","10/13/1997"
"814","1997_leipzig","Urf Fink",0.477877143105074,"CDU","10/13/1997"
"815","1997_leipzig","Uwe Greve",-0.0460954854242184,"CDU","10/13/1997"
"816","1997_leipzig","Vera Lengsfeld",0.2386162216643,"CDU","10/13/1997"
"817","1997_leipzig","Volker Bandmann",-0.369500558084577,"CDU","10/13/1997"
"818","1997_leipzig","Volker Schimpft",0.671109546584677,"CDU","10/13/1997"
"819","1997_leipzig","Wolfgang Freiherr von Stetten",-0.687726323208478,"CDU","10/13/1997"
"820","1997_leipzig","Wolfgang Münch",-1.60971262048098,"CDU","10/13/1997"
"821","1997_leipzig","Wolfgang Schäuble",2.11926103878751,"CDU","10/13/1997"
"822","1998_bonn","Andreas Renner",-1.22474459971469,"CDU","11/7/1998"
"823","1998_bonn","Angela Merkel",2.1834216196532,"CDU","11/7/1998"
"824","1998_bonn","Angelika Barbe",1.12975131188754,"CDU","11/7/1998"
"825","1998_bonn","Anne-Karin Glase",-1.60303280831883,"CDU","11/7/1998"
"826","1998_bonn","Annette Schavan",0.406690539430206,"CDU","11/7/1998"
"827","1998_bonn","Arnold Vaatz",0.25491081334547,"CDU","11/7/1998"
"828","1998_bonn","Bernhard Vogel",-0.13062616833053,"CDU","11/7/1998"
"829","1998_bonn","Brigitte Baumeister",-1.01868326309151,"CDU","11/7/1998"
"830","1998_bonn","Christa Thoben",-1.01564076518283,"CDU","11/7/1998"
"831","1998_bonn","Christian Wulff",-0.716371918894944,"CDU","11/7/1998"
"832","1998_bonn","Christine Lieberknecht",0.549097501086089,"CDU","11/7/1998"
"833","1998_bonn","Claudia Nolte",0.0308899189322084,"CDU","11/7/1998"
"834","1998_bonn","Claus Jäger",1.19774146428353,"CDU","11/7/1998"
"835","1998_bonn","Cornelia Yzer",-0.492732019468686,"CDU","11/7/1998"
"836","1998_bonn","Eberhard Diepgen",-0.64133267226537,"CDU","11/7/1998"
"837","1998_bonn","Eckhardt Rehberg",-0.034100717523959,"CDU","11/7/1998"
"838","1998_bonn","Erika Steinbach",1.21776640950603,"CDU","11/7/1998"
"839","1998_bonn","Fabian Magerl",0.847306139189322,"CDU","11/7/1998"
"840","1998_bonn","Franz-Josef Jung",-1.21461287244946,"CDU","11/7/1998"
"841","1998_bonn","Friedrich Merz",-1.14692744569412,"CDU","11/7/1998"
"842","1998_bonn","Godelieve Quisthoudt-Rowohl",-0.449453035161197,"CDU","11/7/1998"
"843","1998_bonn","Hans-Peter Repnik",-1.32607765661632,"CDU","11/7/1998"
"844","1998_bonn","Heiner Geißler",0.472604929111557,"CDU","11/7/1998"
"845","1998_bonn","Helmut Kohl",2.96718032564682,"CDU","11/7/1998"
"846","1998_bonn","Helmut Linssen",-0.245449250904433,"CDU","11/7/1998"
"847","1998_bonn","Hermann-Josef Arentz",-0.233587249375535,"CDU","11/7/1998"
"848","1998_bonn","Hildegard Müller",0.0747735541464327,"CDU","11/7/1998"
"849","1998_bonn","Jürgen Rüttgers",-0.250178458295776,"CDU","11/7/1998"
"850","1998_bonn","Klaus Escher",0.0191077620531586,"CDU","11/7/1998"
"851","1998_bonn","Lothar Hegemann",0.473049152965458,"CDU","11/7/1998"
"852","1998_bonn","Maria Böhmer",-0.265146119255308,"CDU","11/7/1998"
"853","1998_bonn","Maria Michalk",-0.730012255310296,"CDU","11/7/1998"
"854","1998_bonn","Marianne Rohde",-0.24026651546742,"CDU","11/7/1998"
"855","1998_bonn","Martina Arndts-Haupt",-0.369907783054254,"CDU","11/7/1998"
"856","1998_bonn","Ole von Beust",-0.585545582303925,"CDU","11/7/1998"
"857","1998_bonn","Otti Geschka",-0.913590178981745,"CDU","11/7/1998"
"858","1998_bonn","Otto Wulff",-0.110837788305706,"CDU","11/7/1998"
"859","1998_bonn","Peter Hintze",2.03832102120389,"CDU","11/7/1998"
"860","1998_bonn","Peter Liese",0.132523808448539,"CDU","11/7/1998"
"861","1998_bonn","Peter Müller ",0.590797410992509,"CDU","11/7/1998"
"862","1998_bonn","Peter Rauen",-0.657388122645488,"CDU","11/7/1998"
"863","1998_bonn","Rainer Eppelmann",-0.642549099190336,"CDU","11/7/1998"
"864","1998_bonn","Reimer Böge",-1.10179304514138,"CDU","11/7/1998"
"865","1998_bonn","Rita Pawelski",-0.270366966339343,"CDU","11/7/1998"
"866","1998_bonn","Rita Süssmuth",-0.196505969482951,"CDU","11/7/1998"
"867","1998_bonn","Roland Koch",0.495422013814655,"CDU","11/7/1998"
"868","1998_bonn","Thomas Leimbach",-0.839326366832866,"CDU","11/7/1998"
"869","1998_bonn","Udo Kamperdick",0.273328547962221,"CDU","11/7/1998"
"870","1998_bonn","Uwe Lehmann-Brauns",0.443057572018194,"CDU","11/7/1998"
"871","1998_bonn","Veronika Bellmann",1.12005360018462,"CDU","11/7/1998"
"872","1998_bonn","Volker Rühe",-0.195184312134956,"CDU","11/7/1998"
"873","1998_bonn","Wolfgang Schäuble",2.86874723340403,"CDU","11/7/1998"
"874","1998_bonn","Yvonne Kempen",-0.924571643531529,"CDU","11/7/1998"
"875","1998_bremen","Andreas Trautvetter",0.470111976960074,"CDU","5/18/1998"
"876","1998_bremen","Angela Merkel",1.83006274346405,"CDU","5/18/1998"
"877","1998_bremen","Angelika Barbe",-0.763981702650403,"CDU","5/18/1998"
"878","1998_bremen","Annette Widmann-Mauz",-0.607220645908208,"CDU","5/18/1998"
"879","1998_bremen","Arnold Vaatz",-0.46737932565108,"CDU","5/18/1998"
"880","1998_bremen","Beate Läsch-Weber",0.0089596656128494,"CDU","5/18/1998"
"881","1998_bremen","Bernd Neumann",-0.552263441728747,"CDU","5/18/1998"
"882","1998_bremen","Berndt Seite",-0.716340881208021,"CDU","5/18/1998"
"883","1998_bremen","Bodo Henningsen",-0.803145190523025,"CDU","5/18/1998"
"884","1998_bremen","Christa Thoben",0.0963814459037316,"CDU","5/18/1998"
"885","1998_bremen","Christian Wulff",-0.310631987656836,"CDU","5/18/1998"
"886","1998_bremen","Christoph Bergner",-0.408404298825821,"CDU","5/18/1998"
"887","1998_bremen","Claudia Nolte",-0.43503200412821,"CDU","5/18/1998"
"888","1998_bremen","Dieter Lorenz",-0.748068186135315,"CDU","5/18/1998"
"889","1998_bremen","Fabian Magerl",0.697094551228115,"CDU","5/18/1998"
"890","1998_bremen","Fritz Hähle",0.338048899093619,"CDU","5/18/1998"
"891","1998_bremen","Günter Rinsche",-0.0668511033363354,"CDU","5/18/1998"
"892","1998_bremen","Hans-Ulrich Klose",-0.493279887701729,"CDU","5/18/1998"
"893","1998_bremen","Harald Lastovka",0.0272676487946688,"CDU","5/18/1998"
"894","1998_bremen","Helmut Kohl",2.9467833523313,"CDU","5/18/1998"
"895","1998_bremen","Ingmar Weitemeier",-2.40222670404134,"CDU","5/18/1998"
"896","1998_bremen","Jan-Erik Schmidt-Behrends",-0.561945694281473,"CDU","5/18/1998"
"897","1998_bremen","Jörg Schwäblein",-0.313838688239527,"CDU","5/18/1998"
"898","1998_bremen","Karl von Wogau",-0.258146309937616,"CDU","5/18/1998"
"899","1998_bremen","Karl-Heinz Daehre",-0.423786448613417,"CDU","5/18/1998"
"900","1998_bremen","Karsten Knolle",-0.0304393142302243,"CDU","5/18/1998"
"901","1998_bremen","Kurt Biedenkopf",1.49419933760923,"CDU","5/18/1998"
"902","1998_bremen","Manfred Kanther",-0.225751311654485,"CDU","5/18/1998"
"903","1998_bremen","Matthias Wissmann",1.02431295047073,"CDU","5/18/1998"
"904","1998_bremen","Norbert Blüm",0.687062661538031,"CDU","5/18/1998"
"905","1998_bremen","Peter Hintze",1.67316420855826,"CDU","5/18/1998"
"906","1998_bremen","Peter Jungen",0.622636973885513,"CDU","5/18/1998"
"907","1998_bremen","Peter Müller",-1.60380732216017,"CDU","5/18/1998"
"908","1998_bremen","Peter Rauen",0.0714480025345656,"CDU","5/18/1998"
"909","1998_bremen","Peter Wagner",-0.296275942886509,"CDU","5/18/1998"
"910","1998_bremen","Ralf Borttscheller",-1.47084351754343,"CDU","5/18/1998"
"911","1998_bremen","Renate Hellwig",0.0348782135830961,"CDU","5/18/1998"
"912","1998_bremen","Roland Koch",0.585049417528276,"CDU","5/18/1998"
"913","1998_bremen","Ronald-Mike Neumeyer",-0.035195198986591,"CDU","5/18/1998"
"914","1998_bremen","Thomas Auerbach",-0.731536282279678,"CDU","5/18/1998"
"915","1998_bremen","Uwe Greve",-0.265853451608056,"CDU","5/18/1998"
"916","1998_bremen","Volker Rühe",-0.0715863729204494,"CDU","5/18/1998"
"917","1998_bremen","Wolfgang Schäuble ",2.45636916574059,"CDU","5/18/1998"
"918","1999_erfurt","Alfred Rathjen",-1.58107169215627,"CDU","4/26/1999"
"919","1999_erfurt","Angela Merkel",1.72567077421222,"CDU","4/26/1999"
"920","1999_erfurt","Angelika Barbe",0.602918755589631,"CDU","4/26/1999"
"921","1999_erfurt","Annette Schavan",0.719617220705778,"CDU","4/26/1999"
"922","1999_erfurt","Annette Schwolen-Flümann",0.276814352878244,"CDU","4/26/1999"
"923","1999_erfurt","Bernhard Vogel",1.31110653338383,"CDU","4/26/1999"
"924","1999_erfurt","Bernhard Worms",-0.652111646724994,"CDU","4/26/1999"
"925","1999_erfurt","Christa Thoben",-0.783165189806683,"CDU","4/26/1999"
"926","1999_erfurt","Christian Nienhaus",-0.629237736191155,"CDU","4/26/1999"
"927","1999_erfurt","Christian von Bötticher",0.179258435416224,"CDU","4/26/1999"
"928","1999_erfurt","Christoph Bergner",-0.522723972187234,"CDU","4/26/1999"
"929","1999_erfurt","Christoph Konrad",0.429093670220049,"CDU","4/26/1999"
"930","1999_erfurt","Claudia Nolte",-0.833603966975353,"CDU","4/26/1999"
"931","1999_erfurt","Diemut Theato",-1.28904474096045,"CDU","4/26/1999"
"932","1999_erfurt","Dirk Notheis",-0.469682763789149,"CDU","4/26/1999"
"933","1999_erfurt","Doris Pack",1.05682536441178,"CDU","4/26/1999"
"934","1999_erfurt","Eberhard Baumbusch",-0.863482186676563,"CDU","4/26/1999"
"935","1999_erfurt","Eckhardt Rehberg",0.733990415156738,"CDU","4/26/1999"
"936","1999_erfurt","Edith Grupp",-1.10315454738224,"CDU","4/26/1999"
"937","1999_erfurt","Editha Limbach",-0.704444518829491,"CDU","4/26/1999"
"938","1999_erfurt","Elmar Brok",1.25720695560056,"CDU","4/26/1999"
"939","1999_erfurt","Erika Steinbach",0.36003748666915,"CDU","4/26/1999"
"940","1999_erfurt","Frank Michael Pietzsch",-0.0238652786052044,"CDU","4/26/1999"
"941","1999_erfurt","Friedbert Pflüger",0.803352923916471,"CDU","4/26/1999"
"942","1999_erfurt","Friedrich-Wilhelm Wehrmeyer",-0.620125079724307,"CDU","4/26/1999"
"943","1999_erfurt","Fritz Niedergesäß",0.355317211340315,"CDU","4/26/1999"
"944","1999_erfurt","Georg Gölter",-0.838601787854686,"CDU","4/26/1999"
"945","1999_erfurt","Georg Jarzembowski",0.796901501032307,"CDU","4/26/1999"
"946","1999_erfurt","Günter Rinsche",1.53976243733781,"CDU","4/26/1999"
"947","1999_erfurt","Hannelore Rönsch",-0.296685392055923,"CDU","4/26/1999"
"948","1999_erfurt","Hans Geisler",-0.727885432713289,"CDU","4/26/1999"
"949","1999_erfurt","Hans-Gert Pöttering",-1.40538317225479,"CDU","4/26/1999"
"950","1999_erfurt","Hartmut Möllring",-0.997502846532565,"CDU","4/26/1999"
"951","1999_erfurt","Hartmut Perschau",0.859730708559516,"CDU","4/26/1999"
"952","1999_erfurt","Heiner Geißler",1.39341005447792,"CDU","4/26/1999"
"953","1999_erfurt","Heinrich-Wilhelm Ronsöhr",-0.059576794728143,"CDU","4/26/1999"
"954","1999_erfurt","Hildegard Müller",1.51719582412905,"CDU","4/26/1999"
"955","1999_erfurt","Hubert Hüppe",-0.975365188577921,"CDU","4/26/1999"
"956","1999_erfurt","Johanna Gräfin von Westphalen",-1.0808360726088,"CDU","4/26/1999"
"957","1999_erfurt","Jörg Schönbohm",0.551723963364071,"CDU","4/26/1999"
"958","1999_erfurt","Jürgen Rüttgers",0.382412218437646,"CDU","4/26/1999"
"959","1999_erfurt","Klaus Schüle",-0.86471832576849,"CDU","4/26/1999"
"960","1999_erfurt","Maria Böhmer",-1.23911079582552,"CDU","4/26/1999"
"961","1999_erfurt","Mario Voigt",0.833286949109004,"CDU","4/26/1999"
"962","1999_erfurt","Massoud Habibi",0.0751698601826018,"CDU","4/26/1999"
"963","1999_erfurt","Norbert Blüm",1.43897754893014,"CDU","4/26/1999"
"964","1999_erfurt","Paul Breuer",1.13656638619531,"CDU","4/26/1999"
"965","1999_erfurt","Peter Götz",-0.815264589612844,"CDU","4/26/1999"
"966","1999_erfurt","Peter Hintze",-2.33102463388795,"CDU","4/26/1999"
"967","1999_erfurt","Peter Jungen",0.92174276140253,"CDU","4/26/1999"
"968","1999_erfurt","Peter Liese",0.424512628561891,"CDU","4/26/1999"
"969","1999_erfurt","Peter Müller",1.11504460011741,"CDU","4/26/1999"
"970","1999_erfurt","Peter Rauen",-0.330792010230543,"CDU","4/26/1999"
"971","1999_erfurt","Rainer Eppelmann",-0.736531223628897,"CDU","4/26/1999"
"972","1999_erfurt","Regina Trösch",-0.673787406196346,"CDU","4/26/1999"
"973","1999_erfurt","Rita Süssmuth",-0.20051548984521,"CDU","4/26/1999"
"974","1999_erfurt","Roland Koch",1.04270346857089,"CDU","4/26/1999"
"975","1999_erfurt","Roland Salchow",-1.08491313237075,"CDU","4/26/1999"
"976","1999_erfurt","Rolf Berend",-1.24017831995351,"CDU","4/26/1999"
"977","1999_erfurt","Rupert Neudeck",1.29280688561868,"CDU","4/26/1999"
"978","1999_erfurt","Rupert Scholz",-0.312495447734861,"CDU","4/26/1999"
"979","1999_erfurt","Salvatore Russo",-0.596474203705823,"CDU","4/26/1999"
"980","1999_erfurt","Siegfried Kauder",-1.17495439931305,"CDU","4/26/1999"
"981","1999_erfurt","Thomas Mann",0.801763090582651,"CDU","4/26/1999"
"982","1999_erfurt","Ulrich Born",-0.53154635288183,"CDU","4/26/1999"
